cand,date,rcp
Huckabee,2015-08-20 00:00:00,5.0
Kasich,2015-08-20 00:00:00,2.7
Fiorina,2015-08-20 00:00:00,8.0
Christie,2015-08-20 00:00:00,2.0
Santorum,2015-08-20 00:00:00,1.3
Walker,2015-08-20 00:00:00,11.0
Jindal,2015-08-20 00:00:00,1.7
Perry,2015-08-20 00:00:00,1.3
Graham,2015-08-20 00:00:00,0.7
Pataki,2015-08-20 00:00:00,0.0
Trump,2015-08-19 00:00:00,19.3
Cruz,2015-08-19 00:00:00,8.0
Rubio,2015-08-19 00:00:00,7.0
Carson,2015-08-19 00:00:00,11.7
Paul,2015-08-19 00:00:00,3.3
Bush,2015-08-19 00:00:00,7.0
Huckabee,2015-08-19 00:00:00,5.0
Kasich,2015-08-19 00:00:00,2.7
Fiorina,2015-08-19 00:00:00,8.0
Christie,2015-08-19 00:00:00,2.0
Santorum,2015-08-19 00:00:00,1.3
Walker,2015-08-19 00:00:00,11.0
Jindal,2015-08-19 00:00:00,1.7
Perry,2015-08-19 00:00:00,1.3
Graham,2015-08-19 00:00:00,0.7
Pataki,2015-08-19 00:00:00,0.0
Trump,2015-08-18 00:00:00,19.3
Cruz,2015-08-18 00:00:00,8.0
Rubio,2015-08-18 00:00:00,7.0
Carson,2015-08-18 00:00:00,11.7
Paul,2015-08-18 00:00:00,3.3
Bush,2015-08-18 00:00:00,7.0
Huckabee,2015-08-18 00:00:00,5.0
Kasich,2015-08-18 00:00:00,2.7
Fiorina,2015-08-18 00:00:00,8.0
Christie,2015-08-18 00:00:00,2.0
Santorum,2015-08-18 00:00:00,1.3
Walker,2015-08-18 00:00:00,11.0
Jindal,2015-08-18 00:00:00,1.7
Perry,2015-08-18 00:00:00,1.3
Graham,2015-08-18 00:00:00,0.7
Pataki,2015-08-18 00:00:00,0.0
Trump,2015-08-17 00:00:00,19.3
Cruz,2015-08-17 00:00:00,8.0
Rubio,2015-08-17 00:00:00,7.0
Carson,2015-08-17 00:00:00,11.7
Paul,2015-08-17 00:00:00,3.3
Bush,2015-08-17 00:00:00,7.0
Huckabee,2015-08-17 00:00:00,5.0
Kasich,2015-08-17 00:00:00,2.7
Fiorina,2015-08-17 00:00:00,8.0
Christie,2015-08-17 00:00:00,2.0
Santorum,2015-08-17 00:00:00,1.3
Walker,2015-08-17 00:00:00,11.0
Jindal,2015-08-17 00:00:00,1.7
Perry,2015-08-17 00:00:00,1.3
Graham,2015-08-17 00:00:00,0.7
Pataki,2015-08-17 00:00:00,0.0
Trump,2015-08-16 00:00:00,19.3
Cruz,2015-08-16 00:00:00,8.0
Rubio,2015-08-16 00:00:00,7.0
Carson,2015-08-16 00:00:00,11.7
Paul,2015-08-16 00:00:00,3.3
Bush,2015-08-16 00:00:00,7.0
Huckabee,2015-08-16 00:00:00,5.0
Kasich,2015-08-16 00:00:00,2.7
Fiorina,2015-08-16 00:00:00,8.0
Christie,2015-08-16 00:00:00,2.0
Santorum,2015-08-16 00:00:00,1.3
Walker,2015-08-16 00:00:00,11.0
Jindal,2015-08-16 00:00:00,1.7
Perry,2015-08-16 00:00:00,1.3
Graham,2015-08-16 00:00:00,0.7
Pataki,2015-08-16 00:00:00,0.0
Trump,2015-08-15 00:00:00,19.3
Cruz,2015-08-15 00:00:00,8.0
Rubio,2015-08-15 00:00:00,7.0
Carson,2015-08-15 00:00:00,11.7
Paul,2015-08-15 00:00:00,3.3
Bush,2015-08-15 00:00:00,7.0
Huckabee,2015-08-15 00:00:00,5.0
Kasich,2015-08-15 00:00:00,2.7
Fiorina,2015-08-15 00:00:00,8.0
Christie,2015-08-15 00:00:00,2.0
Santorum,2015-08-15 00:00:00,1.3
Walker,2015-08-15 00:00:00,11.0
Jindal,2015-08-15 00:00:00,1.7
Perry,2015-08-15 00:00:00,1.3
Graham,2015-08-15 00:00:00,0.7
Pataki,2015-08-15 00:00:00,0.0
Trump,2015-08-14 00:00:00,19.3
Cruz,2015-08-14 00:00:00,8.0
Rubio,2015-08-14 00:00:00,7.0
Carson,2015-08-14 00:00:00,11.7
Paul,2015-08-14 00:00:00,3.3
Bush,2015-08-14 00:00:00,7.0
Huckabee,2015-08-14 00:00:00,5.0
Kasich,2015-08-14 00:00:00,2.7
Fiorina,2015-08-14 00:00:00,8.0
Christie,2015-08-14 00:00:00,2.0
Santorum,2015-08-14 00:00:00,1.3
Walker,2015-08-14 00:00:00,11.0
Jindal,2015-08-14 00:00:00,1.7
Perry,2015-08-14 00:00:00,1.3
Graham,2015-08-14 00:00:00,0.7
Pataki,2015-08-14 00:00:00,0.0
Trump,2015-08-13 00:00:00,19.3
Cruz,2015-08-13 00:00:00,8.0
Rubio,2015-08-13 00:00:00,7.0
Carson,2015-08-13 00:00:00,11.7
Paul,2015-08-13 00:00:00,3.3
Bush,2015-08-13 00:00:00,7.0
Huckabee,2015-08-13 00:00:00,5.0
Kasich,2015-08-13 00:00:00,2.7
Fiorina,2015-08-13 00:00:00,8.0
Christie,2015-08-13 00:00:00,2.0
Santorum,2015-08-13 00:00:00,1.3
Walker,2015-08-13 00:00:00,11.0
Jindal,2015-08-13 00:00:00,1.7
Perry,2015-08-13 00:00:00,1.3
Graham,2015-08-13 00:00:00,0.7
Pataki,2015-08-13 00:00:00,0.0
Trump,2015-08-12 00:00:00,19.8
Cruz,2015-08-12 00:00:00,6.8
Rubio,2015-08-12 00:00:00,5.5
Carson,2015-08-12 00:00:00,9.3
Paul,2015-08-12 00:00:00,3.5
Bush,2015-08-12 00:00:00,8.3
Huckabee,2015-08-12 00:00:00,5.7
Kasich,2015-08-12 00:00:00,2.8
Fiorina,2015-08-12 00:00:00,5.3
Christie,2015-08-12 00:00:00,1.7
Santorum,2015-08-12 00:00:00,1.7
Walker,2015-08-12 00:00:00,14.8
Jindal,2015-08-12 00:00:00,2.8
Perry,2015-08-12 00:00:00,2.0
Graham,2015-08-12 00:00:00,0.7
Pataki,2015-08-12 00:00:00,0.2
Trump,2015-08-11 00:00:00,19.4
Cruz,2015-08-11 00:00:00,6.6
Rubio,2015-08-11 00:00:00,5.6
Carson,2015-08-11 00:00:00,8.4
Paul,2015-08-11 00:00:00,3.2
Bush,2015-08-11 00:00:00,9.0
Huckabee,2015-08-11 00:00:00,5.4
Kasich,2015-08-11 00:00:00,3.0
Fiorina,2015-08-11 00:00:00,5.0
Christie,2015-08-11 00:00:00,1.4
Santorum,2015-08-11 00:00:00,1.8
Walker,2015-08-11 00:00:00,16.0
Jindal,2015-08-11 00:00:00,3.0
Perry,2015-08-11 00:00:00,2.2
Graham,2015-08-11 00:00:00,0.4
Pataki,2015-08-11 00:00:00,0.3
Trump,2015-08-10 00:00:00,20.0
Cruz,2015-08-10 00:00:00,6.5
Rubio,2015-08-10 00:00:00,4.5
Carson,2015-08-10 00:00:00,8.3
Paul,2015-08-10 00:00:00,3.5
Bush,2015-08-10 00:00:00,10.0
Huckabee,2015-08-10 00:00:00,6.3
Kasich,2015-08-10 00:00:00,3.0
Fiorina,2015-08-10 00:00:00,4.5
Christie,2015-08-10 00:00:00,1.3
Santorum,2015-08-10 00:00:00,2.0
Walker,2015-08-10 00:00:00,17.0
Jindal,2015-08-10 00:00:00,3.5
Perry,2015-08-10 00:00:00,2.5
Graham,2015-08-10 00:00:00,0.5
Pataki,2015-08-10 00:00:00,0.3
Trump,2015-08-09 00:00:00,20.3
Cruz,2015-08-09 00:00:00,5.7
Rubio,2015-08-09 00:00:00,4.0
Carson,2015-08-09 00:00:00,7.0
Paul,2015-08-09 00:00:00,3.7
Bush,2015-08-09 00:00:00,9.7
Huckabee,2015-08-09 00:00:00,6.3
Kasich,2015-08-09 00:00:00,3.0
Fiorina,2015-08-09 00:00:00,2.7
Christie,2015-08-09 00:00:00,1.3
Santorum,2015-08-09 00:00:00,2.0
Walker,2015-08-09 00:00:00,18.7
Jindal,2015-08-09 00:00:00,4.0
Perry,2015-08-09 00:00:00,2.7
Graham,2015-08-09 00:00:00,0.7
Pataki,2015-08-09 00:00:00,0.5
Trump,2015-08-08 00:00:00,20.3
Cruz,2015-08-08 00:00:00,5.7
Rubio,2015-08-08 00:00:00,4.0
Carson,2015-08-08 00:00:00,7.0
Paul,2015-08-08 00:00:00,3.7
Bush,2015-08-08 00:00:00,9.7
Huckabee,2015-08-08 00:00:00,6.3
Kasich,2015-08-08 00:00:00,3.0
Fiorina,2015-08-08 00:00:00,2.7
Christie,2015-08-08 00:00:00,1.3
Santorum,2015-08-08 00:00:00,2.0
Walker,2015-08-08 00:00:00,18.7
Jindal,2015-08-08 00:00:00,4.0
Perry,2015-08-08 00:00:00,2.7
Graham,2015-08-08 00:00:00,0.7
Pataki,2015-08-08 00:00:00,0.5
Trump,2015-08-07 00:00:00,20.3
Cruz,2015-08-07 00:00:00,5.7
Rubio,2015-08-07 00:00:00,4.0
Carson,2015-08-07 00:00:00,7.0
Paul,2015-08-07 00:00:00,3.7
Bush,2015-08-07 00:00:00,9.7
Huckabee,2015-08-07 00:00:00,6.3
Kasich,2015-08-07 00:00:00,3.0
Fiorina,2015-08-07 00:00:00,2.7
Christie,2015-08-07 00:00:00,1.3
Santorum,2015-08-07 00:00:00,2.0
Walker,2015-08-07 00:00:00,18.7
Jindal,2015-08-07 00:00:00,4.0
Perry,2015-08-07 00:00:00,2.7
Graham,2015-08-07 00:00:00,0.7
Pataki,2015-08-07 00:00:00,0.5
Trump,2015-08-06 00:00:00,20.3
Cruz,2015-08-06 00:00:00,5.7
Rubio,2015-08-06 00:00:00,4.0
Carson,2015-08-06 00:00:00,7.0
Paul,2015-08-06 00:00:00,3.7
Bush,2015-08-06 00:00:00,9.7
Huckabee,2015-08-06 00:00:00,6.3
Kasich,2015-08-06 00:00:00,3.0
Fiorina,2015-08-06 00:00:00,2.7
Christie,2015-08-06 00:00:00,1.3
Santorum,2015-08-06 00:00:00,2.0
Walker,2015-08-06 00:00:00,18.7
Jindal,2015-08-06 00:00:00,4.0
Perry,2015-08-06 00:00:00,2.7
Graham,2015-08-06 00:00:00,0.7
Pataki,2015-08-06 00:00:00,0.5
Trump,2015-08-05 00:00:00,20.3
Cruz,2015-08-05 00:00:00,5.7
Rubio,2015-08-05 00:00:00,4.0
Carson,2015-08-05 00:00:00,7.0
Paul,2015-08-05 00:00:00,3.7
Bush,2015-08-05 00:00:00,9.7
Huckabee,2015-08-05 00:00:00,6.3
Kasich,2015-08-05 00:00:00,3.0
Fiorina,2015-08-05 00:00:00,2.7
Christie,2015-08-05 00:00:00,1.3
Santorum,2015-08-05 00:00:00,2.0
Walker,2015-08-05 00:00:00,18.7
Jindal,2015-08-05 00:00:00,4.0
Perry,2015-08-05 00:00:00,2.7
Graham,2015-08-05 00:00:00,0.7
Pataki,2015-08-05 00:00:00,
Trump,2015-08-04 00:00:00,20.3
Cruz,2015-08-04 00:00:00,5.7
Rubio,2015-08-04 00:00:00,4.0
Carson,2015-08-04 00:00:00,7.0
Paul,2015-08-04 00:00:00,3.7
Bush,2015-08-04 00:00:00,9.7
Huckabee,2015-08-04 00:00:00,6.3
Kasich,2015-08-04 00:00:00,3.0
Fiorina,2015-08-04 00:00:00,2.7
Christie,2015-08-04 00:00:00,1.3
Santorum,2015-08-04 00:00:00,2.0
Walker,2015-08-04 00:00:00,18.7
Jindal,2015-08-04 00:00:00,4.0
Perry,2015-08-04 00:00:00,2.7
Graham,2015-08-04 00:00:00,0.7
Pataki,2015-08-04 00:00:00,
Trump,2015-08-03 00:00:00,15.0
Cruz,2015-08-03 00:00:00,5.5
Rubio,2015-08-03 00:00:00,4.5
Carson,2015-08-03 00:00:00,8.0
Paul,2015-08-03 00:00:00,5.0
Bush,2015-08-03 00:00:00,9.5
Huckabee,2015-08-03 00:00:00,6.5
Kasich,2015-08-03 00:00:00,2.0
Fiorina,2015-08-03 00:00:00,2.0
Christie,2015-08-03 00:00:00,1.5
Santorum,2015-08-03 00:00:00,1.5
Walker,2015-08-03 00:00:00,20.5
Jindal,2015-08-03 00:00:00,2.5
Perry,2015-08-03 00:00:00,3.0
Graham,2015-08-03 00:00:00,0.5
Pataki,2015-08-03 00:00:00,
Trump,2015-08-02 00:00:00,15.0
Cruz,2015-08-02 00:00:00,5.5
Rubio,2015-08-02 00:00:00,4.5
Carson,2015-08-02 00:00:00,8.0
Paul,2015-08-02 00:00:00,5.0
Bush,2015-08-02 00:00:00,9.5
Huckabee,2015-08-02 00:00:00,6.5
Kasich,2015-08-02 00:00:00,2.0
Fiorina,2015-08-02 00:00:00,2.0
Christie,2015-08-02 00:00:00,1.5
Santorum,2015-08-02 00:00:00,1.5
Walker,2015-08-02 00:00:00,20.5
Jindal,2015-08-02 00:00:00,2.5
Perry,2015-08-02 00:00:00,3.0
Graham,2015-08-02 00:00:00,0.5
Pataki,2015-08-02 00:00:00,
Trump,2015-08-01 00:00:00,13.3
Cruz,2015-08-01 00:00:00,6.7
Rubio,2015-08-01 00:00:00,5.3
Carson,2015-08-01 00:00:00,8.7
Paul,2015-08-01 00:00:00,6.3
Bush,2015-08-01 00:00:00,9.0
Huckabee,2015-08-01 00:00:00,6.0
Kasich,2015-08-01 00:00:00,2.0
Fiorina,2015-08-01 00:00:00,2.3
Christie,2015-08-01 00:00:00,1.3
Santorum,2015-08-01 00:00:00,2.3
Walker,2015-08-01 00:00:00,19.7
Jindal,2015-08-01 00:00:00,2.7
Perry,2015-08-01 00:00:00,3.3
Graham,2015-08-01 00:00:00,0.7
Pataki,2015-08-01 00:00:00,
Trump,2015-07-31 00:00:00,13.3
Cruz,2015-07-31 00:00:00,6.7
Rubio,2015-07-31 00:00:00,5.3
Carson,2015-07-31 00:00:00,8.7
Paul,2015-07-31 00:00:00,6.3
Bush,2015-07-31 00:00:00,9.0
Huckabee,2015-07-31 00:00:00,6.0
Kasich,2015-07-31 00:00:00,2.0
Fiorina,2015-07-31 00:00:00,2.3
Christie,2015-07-31 00:00:00,1.3
Santorum,2015-07-31 00:00:00,2.3
Walker,2015-07-31 00:00:00,19.7
Jindal,2015-07-31 00:00:00,2.7
Perry,2015-07-31 00:00:00,3.3
Graham,2015-07-31 00:00:00,0.7
Pataki,2015-07-31 00:00:00,
Trump,2015-07-30 00:00:00,13.3
Cruz,2015-07-30 00:00:00,6.7
Rubio,2015-07-30 00:00:00,5.3
Carson,2015-07-30 00:00:00,8.7
Paul,2015-07-30 00:00:00,6.3
Bush,2015-07-30 00:00:00,9.0
Huckabee,2015-07-30 00:00:00,6.0
Kasich,2015-07-30 00:00:00,2.0
Fiorina,2015-07-30 00:00:00,2.3
Christie,2015-07-30 00:00:00,1.3
Santorum,2015-07-30 00:00:00,2.3
Walker,2015-07-30 00:00:00,19.7
Jindal,2015-07-30 00:00:00,2.7
Perry,2015-07-30 00:00:00,3.3
Graham,2015-07-30 00:00:00,0.7
Pataki,2015-07-30 00:00:00,
Trump,2015-07-29 00:00:00,13.3
Cruz,2015-07-29 00:00:00,6.7
Rubio,2015-07-29 00:00:00,5.3
Carson,2015-07-29 00:00:00,8.7
Paul,2015-07-29 00:00:00,6.3
Bush,2015-07-29 00:00:00,9.0
Huckabee,2015-07-29 00:00:00,6.0
Kasich,2015-07-29 00:00:00,2.0
Fiorina,2015-07-29 00:00:00,2.3
Christie,2015-07-29 00:00:00,1.3
Santorum,2015-07-29 00:00:00,2.3
Walker,2015-07-29 00:00:00,19.7
Jindal,2015-07-29 00:00:00,2.7
Perry,2015-07-29 00:00:00,3.3
Graham,2015-07-29 00:00:00,0.7
Pataki,2015-07-29 00:00:00,
Trump,2015-07-28 00:00:00,11.8
Cruz,2015-07-28 00:00:00,7.0
Rubio,2015-07-28 00:00:00,6.3
Carson,2015-07-28 00:00:00,7.8
Paul,2015-07-28 00:00:00,7.3
Bush,2015-07-28 00:00:00,9.8
Huckabee,2015-07-28 00:00:00,7.0
Kasich,2015-07-28 00:00:00,1.8
Fiorina,2015-07-28 00:00:00,2.5
Christie,2015-07-28 00:00:00,2.3
Santorum,2015-07-28 00:00:00,2.8
Walker,2015-07-28 00:00:00,19.3
Jindal,2015-07-28 00:00:00,2.5
Perry,2015-07-28 00:00:00,3.5
Graham,2015-07-28 00:00:00,0.7
Pataki,2015-07-28 00:00:00,
Trump,2015-07-27 00:00:00,11.8
Cruz,2015-07-27 00:00:00,7.0
Rubio,2015-07-27 00:00:00,6.3
Carson,2015-07-27 00:00:00,7.8
Paul,2015-07-27 00:00:00,7.3
Bush,2015-07-27 00:00:00,9.8
Huckabee,2015-07-27 00:00:00,7.0
Kasich,2015-07-27 00:00:00,1.8
Fiorina,2015-07-27 00:00:00,2.5
Christie,2015-07-27 00:00:00,2.3
Santorum,2015-07-27 00:00:00,2.8
Walker,2015-07-27 00:00:00,19.3
Jindal,2015-07-27 00:00:00,2.5
Perry,2015-07-27 00:00:00,3.5
Graham,2015-07-27 00:00:00,0.7
Pataki,2015-07-27 00:00:00,
Trump,2015-07-26 00:00:00,11.8
Cruz,2015-07-26 00:00:00,7.0
Rubio,2015-07-26 00:00:00,6.3
Carson,2015-07-26 00:00:00,7.8
Paul,2015-07-26 00:00:00,7.3
Bush,2015-07-26 00:00:00,9.8
Huckabee,2015-07-26 00:00:00,7.0
Kasich,2015-07-26 00:00:00,1.8
Fiorina,2015-07-26 00:00:00,2.5
Christie,2015-07-26 00:00:00,2.3
Santorum,2015-07-26 00:00:00,2.8
Walker,2015-07-26 00:00:00,19.3
Jindal,2015-07-26 00:00:00,2.5
Perry,2015-07-26 00:00:00,3.5
Graham,2015-07-26 00:00:00,0.7
Pataki,2015-07-26 00:00:00,
Trump,2015-07-25 00:00:00,10.0
Cruz,2015-07-25 00:00:00,8.0
Rubio,2015-07-25 00:00:00,7.0
Carson,2015-07-25 00:00:00,7.7
Paul,2015-07-25 00:00:00,8.0
Bush,2015-07-25 00:00:00,9.0
Huckabee,2015-07-25 00:00:00,7.0
Kasich,2015-07-25 00:00:00,1.7
Fiorina,2015-07-25 00:00:00,3.0
Christie,2015-07-25 00:00:00,2.3
Santorum,2015-07-25 00:00:00,3.7
Walker,2015-07-25 00:00:00,19.3
Jindal,2015-07-25 00:00:00,3.0
Perry,2015-07-25 00:00:00,3.7
Graham,2015-07-25 00:00:00,0.5
Pataki,2015-07-25 00:00:00,
Trump,2015-07-24 00:00:00,10.0
Cruz,2015-07-24 00:00:00,8.0
Rubio,2015-07-24 00:00:00,7.0
Carson,2015-07-24 00:00:00,7.7
Paul,2015-07-24 00:00:00,8.0
Bush,2015-07-24 00:00:00,9.0
Huckabee,2015-07-24 00:00:00,7.0
Kasich,2015-07-24 00:00:00,1.7
Fiorina,2015-07-24 00:00:00,3.0
Christie,2015-07-24 00:00:00,2.3
Santorum,2015-07-24 00:00:00,3.7
Walker,2015-07-24 00:00:00,19.3
Jindal,2015-07-24 00:00:00,3.0
Perry,2015-07-24 00:00:00,3.7
Graham,2015-07-24 00:00:00,0.5
Pataki,2015-07-24 00:00:00,
Trump,2015-07-23 00:00:00,8.5
Cruz,2015-07-23 00:00:00,7.3
Rubio,2015-07-23 00:00:00,6.8
Carson,2015-07-23 00:00:00,8.3
Paul,2015-07-23 00:00:00,8.5
Bush,2015-07-23 00:00:00,9.0
Huckabee,2015-07-23 00:00:00,7.5
Kasich,2015-07-23 00:00:00,1.8
Fiorina,2015-07-23 00:00:00,2.8
Christie,2015-07-23 00:00:00,2.8
Santorum,2015-07-23 00:00:00,4.3
Walker,2015-07-23 00:00:00,18.8
Jindal,2015-07-23 00:00:00,2.5
Perry,2015-07-23 00:00:00,3.5
Graham,2015-07-23 00:00:00,0.7
Pataki,2015-07-23 00:00:00,
Trump,2015-07-22 00:00:00,8.5
Cruz,2015-07-22 00:00:00,7.3
Rubio,2015-07-22 00:00:00,6.8
Carson,2015-07-22 00:00:00,8.3
Paul,2015-07-22 00:00:00,8.5
Bush,2015-07-22 00:00:00,9.0
Huckabee,2015-07-22 00:00:00,7.5
Kasich,2015-07-22 00:00:00,1.8
Fiorina,2015-07-22 00:00:00,2.8
Christie,2015-07-22 00:00:00,2.8
Santorum,2015-07-22 00:00:00,4.3
Walker,2015-07-22 00:00:00,18.8
Jindal,2015-07-22 00:00:00,2.5
Perry,2015-07-22 00:00:00,3.5
Graham,2015-07-22 00:00:00,0.7
Pataki,2015-07-22 00:00:00,
Trump,2015-07-21 00:00:00,8.5
Cruz,2015-07-21 00:00:00,7.3
Rubio,2015-07-21 00:00:00,6.8
Carson,2015-07-21 00:00:00,8.3
Paul,2015-07-21 00:00:00,8.5
Bush,2015-07-21 00:00:00,9.0
Huckabee,2015-07-21 00:00:00,7.5
Kasich,2015-07-21 00:00:00,1.8
Fiorina,2015-07-21 00:00:00,2.8
Christie,2015-07-21 00:00:00,2.8
Santorum,2015-07-21 00:00:00,4.3
Walker,2015-07-21 00:00:00,18.8
Jindal,2015-07-21 00:00:00,2.5
Perry,2015-07-21 00:00:00,3.5
Graham,2015-07-21 00:00:00,0.7
Pataki,2015-07-21 00:00:00,
Trump,2015-07-20 00:00:00,7.8
Cruz,2015-07-20 00:00:00,6.6
Rubio,2015-07-20 00:00:00,6.8
Carson,2015-07-20 00:00:00,7.6
Paul,2015-07-20 00:00:00,8.8
Bush,2015-07-20 00:00:00,9.2
Huckabee,2015-07-20 00:00:00,8.0
Kasich,2015-07-20 00:00:00,1.8
Fiorina,2015-07-20 00:00:00,2.6
Christie,2015-07-20 00:00:00,3.4
Santorum,2015-07-20 00:00:00,4.3
Walker,2015-07-20 00:00:00,18.6
Jindal,2015-07-20 00:00:00,2.5
Perry,2015-07-20 00:00:00,3.5
Graham,2015-07-20 00:00:00,0.7
Pataki,2015-07-20 00:00:00,
Trump,2015-07-19 00:00:00,6.5
Cruz,2015-07-19 00:00:00,6.5
Rubio,2015-07-19 00:00:00,7.3
Carson,2015-07-19 00:00:00,7.5
Paul,2015-07-19 00:00:00,9.8
Bush,2015-07-19 00:00:00,9.8
Huckabee,2015-07-19 00:00:00,8.5
Kasich,2015-07-19 00:00:00,1.7
Fiorina,2015-07-19 00:00:00,2.5
Christie,2015-07-19 00:00:00,4.0
Santorum,2015-07-19 00:00:00,4.7
Walker,2015-07-19 00:00:00,17.8
Jindal,2015-07-19 00:00:00,2.0
Perry,2015-07-19 00:00:00,3.7
Graham,2015-07-19 00:00:00,1.0
Pataki,2015-07-19 00:00:00,
Trump,2015-07-18 00:00:00,6.5
Cruz,2015-07-18 00:00:00,6.5
Rubio,2015-07-18 00:00:00,7.3
Carson,2015-07-18 00:00:00,7.5
Paul,2015-07-18 00:00:00,9.8
Bush,2015-07-18 00:00:00,9.8
Huckabee,2015-07-18 00:00:00,8.5
Kasich,2015-07-18 00:00:00,1.7
Fiorina,2015-07-18 00:00:00,2.5
Christie,2015-07-18 00:00:00,4.0
Santorum,2015-07-18 00:00:00,4.7
Walker,2015-07-18 00:00:00,17.8
Jindal,2015-07-18 00:00:00,2.0
Perry,2015-07-18 00:00:00,3.7
Graham,2015-07-18 00:00:00,1.0
Pataki,2015-07-18 00:00:00,
Trump,2015-07-17 00:00:00,6.5
Cruz,2015-07-17 00:00:00,6.5
Rubio,2015-07-17 00:00:00,7.3
Carson,2015-07-17 00:00:00,7.5
Paul,2015-07-17 00:00:00,9.8
Bush,2015-07-17 00:00:00,9.8
Huckabee,2015-07-17 00:00:00,8.5
Kasich,2015-07-17 00:00:00,1.7
Fiorina,2015-07-17 00:00:00,2.5
Christie,2015-07-17 00:00:00,4.0
Santorum,2015-07-17 00:00:00,4.7
Walker,2015-07-17 00:00:00,17.8
Jindal,2015-07-17 00:00:00,2.0
Perry,2015-07-17 00:00:00,3.7
Graham,2015-07-17 00:00:00,1.0
Pataki,2015-07-17 00:00:00,
Trump,2015-07-16 00:00:00,6.5
Cruz,2015-07-16 00:00:00,6.5
Rubio,2015-07-16 00:00:00,7.3
Carson,2015-07-16 00:00:00,7.5
Paul,2015-07-16 00:00:00,9.8
Bush,2015-07-16 00:00:00,9.8
Huckabee,2015-07-16 00:00:00,8.5
Kasich,2015-07-16 00:00:00,1.7
Fiorina,2015-07-16 00:00:00,2.5
Christie,2015-07-16 00:00:00,4.0
Santorum,2015-07-16 00:00:00,4.7
Walker,2015-07-16 00:00:00,17.8
Jindal,2015-07-16 00:00:00,2.0
Perry,2015-07-16 00:00:00,3.7
Graham,2015-07-16 00:00:00,1.0
Pataki,2015-07-16 00:00:00,
Trump,2015-07-15 00:00:00,6.5
Cruz,2015-07-15 00:00:00,6.5
Rubio,2015-07-15 00:00:00,7.3
Carson,2015-07-15 00:00:00,7.5
Paul,2015-07-15 00:00:00,9.8
Bush,2015-07-15 00:00:00,9.8
Huckabee,2015-07-15 00:00:00,8.5
Kasich,2015-07-15 00:00:00,1.7
Fiorina,2015-07-15 00:00:00,2.5
Christie,2015-07-15 00:00:00,4.0
Santorum,2015-07-15 00:00:00,4.7
Walker,2015-07-15 00:00:00,17.8
Jindal,2015-07-15 00:00:00,2.0
Perry,2015-07-15 00:00:00,3.7
Graham,2015-07-15 00:00:00,1.0
Pataki,2015-07-15 00:00:00,
Trump,2015-07-14 00:00:00,6.5
Cruz,2015-07-14 00:00:00,6.5
Rubio,2015-07-14 00:00:00,7.3
Carson,2015-07-14 00:00:00,7.5
Paul,2015-07-14 00:00:00,9.8
Bush,2015-07-14 00:00:00,9.8
Huckabee,2015-07-14 00:00:00,8.5
Kasich,2015-07-14 00:00:00,1.7
Fiorina,2015-07-14 00:00:00,2.5
Christie,2015-07-14 00:00:00,4.0
Santorum,2015-07-14 00:00:00,4.7
Walker,2015-07-14 00:00:00,17.8
Jindal,2015-07-14 00:00:00,2.0
Perry,2015-07-14 00:00:00,3.7
Graham,2015-07-14 00:00:00,1.0
Pataki,2015-07-14 00:00:00,
Trump,2015-07-13 00:00:00,6.5
Cruz,2015-07-13 00:00:00,6.5
Rubio,2015-07-13 00:00:00,7.3
Carson,2015-07-13 00:00:00,7.5
Paul,2015-07-13 00:00:00,9.8
Bush,2015-07-13 00:00:00,9.8
Huckabee,2015-07-13 00:00:00,8.5
Kasich,2015-07-13 00:00:00,1.7
Fiorina,2015-07-13 00:00:00,2.5
Christie,2015-07-13 00:00:00,4.0
Santorum,2015-07-13 00:00:00,4.7
Walker,2015-07-13 00:00:00,17.8
Jindal,2015-07-13 00:00:00,2.0
Perry,2015-07-13 00:00:00,3.7
Graham,2015-07-13 00:00:00,1.0
Pataki,2015-07-13 00:00:00,
Trump,2015-07-12 00:00:00,6.5
Cruz,2015-07-12 00:00:00,6.5
Rubio,2015-07-12 00:00:00,7.3
Carson,2015-07-12 00:00:00,7.5
Paul,2015-07-12 00:00:00,9.8
Bush,2015-07-12 00:00:00,9.8
Huckabee,2015-07-12 00:00:00,8.5
Kasich,2015-07-12 00:00:00,1.7
Fiorina,2015-07-12 00:00:00,2.5
Christie,2015-07-12 00:00:00,4.0
Santorum,2015-07-12 00:00:00,4.7
Walker,2015-07-12 00:00:00,17.8
Jindal,2015-07-12 00:00:00,2.0
Perry,2015-07-12 00:00:00,3.7
Graham,2015-07-12 00:00:00,1.0
Pataki,2015-07-12 00:00:00,
Trump,2015-07-11 00:00:00,6.5
Cruz,2015-07-11 00:00:00,6.4
Rubio,2015-07-11 00:00:00,8.4
Carson,2015-07-11 00:00:00,8.4
Paul,2015-07-11 00:00:00,8.6
Bush,2015-07-11 00:00:00,9.8
Huckabee,2015-07-11 00:00:00,8.4
Kasich,2015-07-11 00:00:00,1.7
Fiorina,2015-07-11 00:00:00,3.0
Christie,2015-07-11 00:00:00,4.0
Santorum,2015-07-11 00:00:00,5.0
Walker,2015-07-11 00:00:00,17.6
Jindal,2015-07-11 00:00:00,2.0
Perry,2015-07-11 00:00:00,3.7
Graham,2015-07-11 00:00:00,1.0
Pataki,2015-07-11 00:00:00,
